Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
UnitedStates,1994,1,3882132,1988155,1893977,1.5,1.5,1.4,105
UnitedStates,1994,2,3968620,2028907,1939713,1.5,1.6,1.4,104.6
UnitedStates,1994,3,4022773,2058090,1964683,1.5,1.6,1.5,104.8
UnitedStates,1994,4,4066224,2081744,1984480,1.5,1.6,1.5,104.9
UnitedStates,1994,5,3911606,2003421,1908185,1.5,1.6,1.4,105
UnitedStates,1994,6,3813700,1951022,1862678,1.4,1.5,1.4,104.7
UnitedStates,1994,7,3778668,1933116,1845552,1.4,1.5,1.4,104.7
UnitedStates,1994,8,3682989,1886083,1796906,1.4,1.5,1.3,105
UnitedStates,1994,9,3837716,1966506,1871210,1.5,1.5,1.4,105.1
UnitedStates,1994,10,3768473,1932300,1836173,1.4,1.5,1.4,105.2
UnitedStates,1994,11,3816106,1954319,1861787,1.5,1.5,1.4,105
UnitedStates,1994,12,3832675,1961708,1870967,1.5,1.5,1.4,104.8
UnitedStates,1994,13,3775338,1933118,1842220,1.4,1.5,1.4,104.9
UnitedStates,1994,14,3808694,1954006,1854688,1.4,1.5,1.4,105.4
UnitedStates,1994,15,3663343,1883217,1780126,1.4,1.5,1.3,105.8
UnitedStates,1994,16,3572649,1840979,1731670,1.4,1.4,1.3,106.3
UnitedStates,1994,17,3592713,1855958,1736755,1.4,1.4,1.3,106.9
UnitedStates,1994,18,3425202,1756555,1668647,1.3,1.4,1.2,105.3
UnitedStates,1994,19,3621902,1850070,1771832,1.4,1.4,1.3,104.4
UnitedStates,1994,20,3528405,1802517,1725888,1.3,1.4,1.3,104.4
UnitedStates,1994,21,3542839,1808164,1734675,1.3,1.4,1.3,104.2
UnitedStates,1994,22,3674968,1871698,1803270,1.4,1.5,1.3,103.8
UnitedStates,1994,23,3928673,1990617,1938056,1.5,1.5,1.4,102.7
UnitedStates,1994,24,3981179,2015303,1965876,1.5,1.6,1.5,102.5
UnitedStates,1994,25,3879824,1962760,1917064,1.5,1.5,1.4,102.4
UnitedStates,1994,26,3780362,1902694,1877668,1.4,1.5,1.4,101.3
UnitedStates,1994,27,3900921,1961447,1939474,1.5,1.5,1.4,101.1
UnitedStates,1994,28,3861126,1938421,1922705,1.5,1.5,1.4,100.8
UnitedStates,1994,29,4317332,2167190,2150142,1.6,1.7,1.6,100.8
UnitedStates,1994,30,4487755,2255221,2232534,1.7,1.8,1.7,101
UnitedStates,1994,31,4419390,2214232,2205158,1.7,1.7,1.6,100.4
UnitedStates,1994,32,4529937,2268849,2261088,1.7,1.8,1.7,100.3
UnitedStates,1994,33,4504582,2248038,2256544,1.7,1.7,1.7,99.6
UnitedStates,1994,34,4648325,2330743,2317582,1.8,1.8,1.7,100.6
UnitedStates,1994,35,4598983,2299290,2299693,1.7,1.8,1.7,100
UnitedStates,1994,36,4498215,2238463,2259752,1.7,1.7,1.7,99.1
UnitedStates,1994,37,4490498,2234201,2256297,1.7,1.7,1.7,99
UnitedStates,1994,38,4156174,2059759,2096415,1.6,1.6,1.6,98.3
UnitedStates,1994,39,4390737,2182986,2207751,1.7,1.7,1.6,98.9
UnitedStates,1994,40,4249805,2106874,2142931,1.6,1.6,1.6,98.3
UnitedStates,1994,41,3994897,1970680,2024217,1.5,1.5,1.5,97.4
UnitedStates,1994,42,3933420,1942368,1991052,1.5,1.5,1.5,97.6
UnitedStates,1994,43,3729491,1832191,1897300,1.4,1.4,1.4,96.6
UnitedStates,1994,44,3776646,1868489,1908157,1.4,1.5,1.4,97.9
UnitedStates,1994,45,3690626,1819022,1871604,1.4,1.4,1.4,97.2
UnitedStates,1994,46,3576223,1756585,1819638,1.4,1.4,1.4,96.5
UnitedStates,1994,47,3861227,1898278,1962949,1.5,1.5,1.5,96.7
UnitedStates,1994,48,2713824,1326364,1387460,1,1,1,95.6
UnitedStates,1994,49,2948670,1445626,1503044,1.1,1.1,1.1,96.2
UnitedStates,1994,50,2930938,1433760,1497178,1.1,1.1,1.1,95.8
UnitedStates,1994,51,2968690,1450735,1517955,1.1,1.1,1.1,95.6
UnitedStates,1994,52,2595352,1263658,1331694,1,1,1,94.9
UnitedStates,1994,53,2462232,1195178,1267054,0.9,0.9,0.9,94.3
UnitedStates,1994,54,2404979,1167433,1237546,0.9,0.9,0.9,94.3
UnitedStates,1994,55,2321480,1121963,1199517,0.9,0.9,0.9,93.5
UnitedStates,1994,56,2280146,1098162,1181984,0.9,0.9,0.9,92.9
UnitedStates,1994,57,2169850,1041231,1128619,0.8,0.8,0.8,92.3
UnitedStates,1994,58,2070945,991549,1079396,0.8,0.8,0.8,91.9
UnitedStates,1994,59,2166545,1037315,1129230,0.8,0.8,0.8,91.9
UnitedStates,1994,60,2011277,954048,1057229,0.8,0.7,0.8,90.2
UnitedStates,1994,61,1964705,930408,1034297,0.7,0.7,0.8,90
UnitedStates,1994,62,1985428,932800,1052628,0.8,0.7,0.8,88.6
UnitedStates,1994,63,2078772,976089,1102683,0.8,0.8,0.8,88.5
UnitedStates,1994,64,2109989,986944,1123045,0.8,0.8,0.8,87.9
UnitedStates,1994,65,2058214,949584,1108630,0.8,0.7,0.8,85.7
UnitedStates,1994,66,2079157,951681,1127476,0.8,0.7,0.8,84.4
UnitedStates,1994,67,2021510,914280,1107230,0.8,0.7,0.8,82.6
UnitedStates,1994,68,1913794,856199,1057595,0.7,0.7,0.8,81
UnitedStates,1994,69,1935051,856006,1079045,0.7,0.7,0.8,79.3
UnitedStates,1994,70,1884782,826536,1058246,0.7,0.6,0.8,78.1
UnitedStates,1994,71,1794102,783672,1010430,0.7,0.6,0.8,77.6
UnitedStates,1994,72,1801138,783923,1017215,0.7,0.6,0.8,77.1
UnitedStates,1994,73,1719772,741034,978738,0.7,0.6,0.7,75.7
UnitedStates,1994,74,1582271,667973,914298,0.6,0.5,0.7,73.1
UnitedStates,1994,75,1489914,618215,871699,0.6,0.5,0.6,70.9
UnitedStates,1994,76,1384232,564456,819776,0.5,0.4,0.6,68.9
UnitedStates,1994,77,1300723,523430,777293,0.5,0.4,0.6,67.3
UnitedStates,1994,78,1243529,488370,755159,0.5,0.4,0.6,64.7
UnitedStates,1994,79,1173164,449584,723580,0.4,0.3,0.5,62.1
UnitedStates,1994,80,1067825,396951,670874,0.4,0.3,0.5,59.2
UnitedStates,1994,81,970846,350970,619876,0.4,0.3,0.5,56.6
UnitedStates,1994,82,866708,308432,558276,0.3,0.2,0.4,55.2
UnitedStates,1994,83,783169,264820,518349,0.3,0.2,0.4,51.1
UnitedStates,1994,84,699870,230657,469213,0.3,0.2,0.3,49.2
UnitedStates,1994,85-89,2342135,701550,1640585,0.9,0.5,1.2,42.8
UnitedStates,1994,90-94,949608,232698,716910,0.4,0.2,0.5,32.5
UnitedStates,1994,95-99,227662,44236,183426,0.1,0,0.1,24.1
UnitedStates,1994,100+,41627,7740,33887,0,0,0,22.8
UnitedStates,1995,0,3791386,1941251,1850135,1.4,1.5,1.4,104.9
UnitedStates,1995,1,3832267,1960718,1871549,1.4,1.5,1.4,104.8
UnitedStates,1995,2,3896142,1996498,1899644,1.5,1.5,1.4,105.1
UnitedStates,1995,3,4003956,2046406,1957550,1.5,1.6,1.4,104.5
UnitedStates,1995,4,4102754,2099595,2003159,1.5,1.6,1.5,104.8
UnitedStates,1995,5,4080906,2090592,1990314,1.5,1.6,1.5,105
UnitedStates,1995,6,3918857,2006141,1912716,1.5,1.5,1.4,104.9
UnitedStates,1995,7,3851996,1970356,1881640,1.4,1.5,1.4,104.7
UnitedStates,1995,8,3724335,1906327,1818008,1.4,1.5,1.3,104.9
UnitedStates,1995,9,3862077,1979726,1882351,1.5,1.5,1.4,105.2
UnitedStates,1995,10,3900144,1999592,1900552,1.5,1.5,1.4,105.2
UnitedStates,1995,11,3757198,1924225,1832973,1.4,1.5,1.3,105
UnitedStates,1995,12,3854253,1973427,1880826,1.4,1.5,1.4,104.9
UnitedStates,1995,13,3875030,1983604,1891426,1.5,1.5,1.4,104.9
UnitedStates,1995,14,3820424,1959992,1860432,1.4,1.5,1.4,105.4
UnitedStates,1995,15,3864742,1986340,1878402,1.5,1.5,1.4,105.7
UnitedStates,1995,16,3695963,1905324,1790639,1.4,1.5,1.3,106.4
UnitedStates,1995,17,3631592,1876684,1754908,1.4,1.4,1.3,106.9
UnitedStates,1995,18,3598495,1846188,1752307,1.4,1.4,1.3,105.4
UnitedStates,1995,19,3583206,1830331,1752875,1.3,1.4,1.3,104.4
UnitedStates,1995,20,3620771,1852175,1768596,1.4,1.4,1.3,104.7
UnitedStates,1995,21,3482672,1779379,1703293,1.3,1.4,1.3,104.5
UnitedStates,1995,22,3491866,1779367,1712499,1.3,1.4,1.3,103.9
UnitedStates,1995,23,3687003,1873102,1813901,1.4,1.4,1.3,103.3
UnitedStates,1995,24,4017902,2030258,1987644,1.5,1.6,1.5,102.1
UnitedStates,1995,25,4037151,2041170,1995981,1.5,1.6,1.5,102.3
UnitedStates,1995,26,3872102,1949869,1922233,1.5,1.5,1.4,101.4
UnitedStates,1995,27,3860540,1944150,1916390,1.4,1.5,1.4,101.4
UnitedStates,1995,28,3814487,1916090,1898397,1.4,1.5,1.4,100.9
UnitedStates,1995,29,4095656,2056054,2039602,1.5,1.6,1.5,100.8
UnitedStates,1995,30,4370579,2197852,2172727,1.6,1.7,1.6,101.2
UnitedStates,1995,31,4376542,2193942,2182600,1.6,1.7,1.6,100.5
UnitedStates,1995,32,4477611,2243230,2234381,1.7,1.7,1.6,100.4
UnitedStates,1995,33,4515205,2257863,2257342,1.7,1.7,1.7,100
UnitedStates,1995,34,4632250,2321011,2311239,1.7,1.8,1.7,100.4
UnitedStates,1995,35,4693270,2352307,2340963,1.8,1.8,1.7,100.5
UnitedStates,1995,36,4509835,2243265,2266570,1.7,1.7,1.7,99
UnitedStates,1995,37,4516778,2247663,2269115,1.7,1.7,1.7,99.1
UnitedStates,1995,38,4353674,2163642,2190032,1.6,1.7,1.6,98.8
UnitedStates,1995,39,4418063,2192676,2225387,1.7,1.7,1.6,98.5
UnitedStates,1995,40,4380551,2177170,2203381,1.6,1.7,1.6,98.8
UnitedStates,1995,41,4112101,2029788,2082313,1.5,1.6,1.5,97.5
UnitedStates,1995,42,4023082,1986032,2037050,1.5,1.5,1.5,97.5
UnitedStates,1995,43,3903382,1919799,1983583,1.5,1.5,1.5,96.8
UnitedStates,1995,44,3800032,1876617,1923415,1.4,1.4,1.4,97.6
UnitedStates,1995,45,3782323,1867300,1915023,1.4,1.4,1.4,97.5
UnitedStates,1995,46,3593186,1763361,1829825,1.3,1.4,1.3,96.4
UnitedStates,1995,47,3612375,1771790,1840585,1.4,1.4,1.4,96.3
UnitedStates,1995,48,3758611,1846499,1912112,1.4,1.4,1.4,96.6
UnitedStates,1995,49,2877246,1409053,1468193,1.1,1.1,1.1,96
UnitedStates,1995,50,2942507,1440707,1501800,1.1,1.1,1.1,95.9
UnitedStates,1995,51,2829519,1380295,1449224,1.1,1.1,1.1,95.2
UnitedStates,1995,52,2978860,1454602,1524258,1.1,1.1,1.1,95.4
UnitedStates,1995,53,2596862,1261232,1335630,1,1,1,94.4
UnitedStates,1995,54,2508750,1218759,1289991,0.9,0.9,0.9,94.5
UnitedStates,1995,55,2361284,1142664,1218620,0.9,0.9,0.9,93.8
UnitedStates,1995,56,2315629,1116384,1199245,0.9,0.9,0.9,93.1
UnitedStates,1995,57,2280292,1095730,1184562,0.9,0.8,0.9,92.5
UnitedStates,1995,58,2092492,1003363,1089129,0.8,0.8,0.8,92.1
UnitedStates,1995,59,2132601,1020155,1112446,0.8,0.8,0.8,91.7
UnitedStates,1995,60,2150767,1022006,1128761,0.8,0.8,0.8,90.5
UnitedStates,1995,61,1950471,927655,1022816,0.7,0.7,0.8,90.7
UnitedStates,1995,62,1963833,926557,1037276,0.7,0.7,0.8,89.3
UnitedStates,1995,63,1986464,932984,1053480,0.7,0.7,0.8,88.6
UnitedStates,1995,64,2086189,971175,1115014,0.8,0.7,0.8,87.1
UnitedStates,1995,65,2066151,960654,1105497,0.8,0.7,0.8,86.9
UnitedStates,1995,66,2020906,928038,1092868,0.8,0.7,0.8,84.9
UnitedStates,1995,67,2063478,941488,1121990,0.8,0.7,0.8,83.9
UnitedStates,1995,68,1932993,869620,1063373,0.7,0.7,0.8,81.8
UnitedStates,1995,69,1892957,839691,1053266,0.7,0.6,0.8,79.7
UnitedStates,1995,70,1897621,832194,1065427,0.7,0.6,0.8,78.1
UnitedStates,1995,71,1814445,794811,1019634,0.7,0.6,0.7,78
UnitedStates,1995,72,1751194,760959,990235,0.7,0.6,0.7,76.8
UnitedStates,1995,73,1743526,751535,991991,0.7,0.6,0.7,75.8
UnitedStates,1995,74,1682817,716167,966650,0.6,0.5,0.7,74.1
UnitedStates,1995,75,1533755,640175,893580,0.6,0.5,0.7,71.6
UnitedStates,1995,76,1424436,585480,838956,0.5,0.4,0.6,69.8
UnitedStates,1995,77,1321703,531555,790148,0.5,0.4,0.6,67.3
UnitedStates,1995,78,1251908,494639,757269,0.5,0.4,0.6,65.3
UnitedStates,1995,79,1176080,454108,721972,0.4,0.3,0.5,62.9
UnitedStates,1995,80,1102979,414135,688844,0.4,0.3,0.5,60.1
UnitedStates,1995,81,984170,359712,624458,0.4,0.3,0.5,57.6
UnitedStates,1995,82,909983,324187,585796,0.3,0.2,0.4,55.3
UnitedStates,1995,83,800876,276086,524790,0.3,0.2,0.4,52.6
UnitedStates,1995,84,716604,236492,480112,0.3,0.2,0.4,49.3
UnitedStates,1995,85-89,2404658,724911,1679747,0.9,0.6,1.2,43.2
UnitedStates,1995,90-94,994044,244110,749934,0.4,0.2,0.6,32.6
UnitedStates,1995,95-99,238698,46522,192176,0.1,0,0.1,24.2
UnitedStates,1995,100+,43322,8043,35279,0,0,0,22.8
UnitedStates,1996,0,3744999,1917647,1827352,1.4,1.5,1.3,104.9
UnitedStates,1996,1,3793945,1940184,1853761,1.4,1.5,1.3,104.7
UnitedStates,1996,2,3847031,1969349,1877682,1.4,1.5,1.4,104.9
UnitedStates,1996,3,3936378,2016772,1919606,1.5,1.5,1.4,105.1
UnitedStates,1996,4,4085919,2089071,1996848,1.5,1.6,1.5,104.6
UnitedStates,1996,5,4118615,2109032,2009583,1.5,1.6,1.5,104.9
UnitedStates,1996,6,4087823,2092980,1994843,1.5,1.6,1.4,104.9
UnitedStates,1996,7,3961111,2027371,1933740,1.5,1.5,1.4,104.8
UnitedStates,1996,8,3810244,1950129,1860115,1.4,1.5,1.4,104.8
UnitedStates,1996,9,3882737,1989042,1893695,1.4,1.5,1.4,105
UnitedStates,1996,10,3930865,2016071,1914794,1.5,1.5,1.4,105.3
UnitedStates,1996,11,3891750,1993030,1898720,1.4,1.5,1.4,105
UnitedStates,1996,12,3798286,1945127,1853159,1.4,1.5,1.3,105
UnitedStates,1996,13,3893189,1993446,1899743,1.4,1.5,1.4,104.9
UnitedStates,1996,14,3921019,2010810,1910209,1.5,1.5,1.4,105.3
UnitedStates,1996,15,3876042,1992332,1883710,1.4,1.5,1.4,105.8
UnitedStates,1996,16,3896547,2008121,1888426,1.4,1.5,1.4,106.3
UnitedStates,1996,17,3748949,1938632,1810317,1.4,1.5,1.3,107.1
UnitedStates,1996,18,3647933,1871948,1775985,1.4,1.4,1.3,105.4
UnitedStates,1996,19,3750689,1915904,1834785,1.4,1.5,1.3,104.4
UnitedStates,1996,20,3586696,1834412,1752284,1.3,1.4,1.3,104.7
UnitedStates,1996,21,3574730,1827445,1747285,1.3,1.4,1.3,104.6
UnitedStates,1996,22,3438174,1752966,1685208,1.3,1.3,1.2,104
UnitedStates,1996,23,3508350,1782672,1725678,1.3,1.4,1.3,103.3
UnitedStates,1996,24,3768695,1908790,1859905,1.4,1.4,1.4,102.6
UnitedStates,1996,25,4087468,2063111,2024357,1.5,1.6,1.5,101.9
UnitedStates,1996,26,4021994,2024078,1997916,1.5,1.5,1.5,101.3
UnitedStates,1996,27,3957669,1993483,1964186,1.5,1.5,1.4,101.5
UnitedStates,1996,28,3790654,1907058,1883596,1.4,1.4,1.4,101.2
UnitedStates,1996,29,4006355,2011566,1994789,1.5,1.5,1.4,100.8
UnitedStates,1996,30,4170072,2098687,2071385,1.5,1.6,1.5,101.3
UnitedStates,1996,31,4251949,2131380,2120569,1.6,1.6,1.5,100.5
UnitedStates,1996,32,4435751,2222950,2212801,1.6,1.7,1.6,100.5
UnitedStates,1996,33,4456300,2228954,2227346,1.7,1.7,1.6,100.1
UnitedStates,1996,34,4631093,2323630,2307463,1.7,1.8,1.7,100.7
UnitedStates,1996,35,4689325,2349229,2340096,1.7,1.8,1.7,100.4
UnitedStates,1996,36,4597490,2290685,2306805,1.7,1.7,1.7,99.3
UnitedStates,1996,37,4518505,2247415,2271090,1.7,1.7,1.7,99
UnitedStates,1996,38,4399569,2186692,2212877,1.6,1.7,1.6,98.8
UnitedStates,1996,39,4580862,2277722,2303140,1.7,1.7,1.7,98.9
UnitedStates,1996,40,4432912,2201222,2231690,1.6,1.7,1.6,98.6
UnitedStates,1996,41,4227780,2091432,2136348,1.6,1.6,1.6,97.9
UnitedStates,1996,42,4148471,2049120,2099351,1.5,1.6,1.5,97.6
UnitedStates,1996,43,3993633,1963583,2030050,1.5,1.5,1.5,96.7
UnitedStates,1996,44,3962716,1957655,2005061,1.5,1.5,1.5,97.6
UnitedStates,1996,45,3824814,1886469,1938345,1.4,1.4,1.4,97.3
UnitedStates,1996,46,3680887,1808783,1872104,1.4,1.4,1.4,96.6
UnitedStates,1996,47,3629062,1778810,1850252,1.3,1.3,1.3,96.1
UnitedStates,1996,48,3526758,1728783,1797975,1.3,1.3,1.3,96.2
UnitedStates,1996,49,3949005,1942625,2006380,1.5,1.5,1.5,96.8
UnitedStates,1996,50,2886834,1412800,1474034,1.1,1.1,1.1,95.8
UnitedStates,1996,51,2840172,1386351,1453821,1.1,1.1,1.1,95.4
UnitedStates,1996,52,2842370,1385793,1456577,1.1,1.1,1.1,95.1
UnitedStates,1996,53,2973559,1448224,1525335,1.1,1.1,1.1,94.9
UnitedStates,1996,54,2646504,1286802,1359702,1,1,1,94.6
UnitedStates,1996,55,2466519,1194796,1271723,0.9,0.9,0.9,94
UnitedStates,1996,56,2345375,1131854,1213521,0.9,0.9,0.9,93.3
UnitedStates,1996,57,2313529,1112319,1201210,0.9,0.8,0.9,92.6
UnitedStates,1996,58,2213473,1062902,1150571,0.8,0.8,0.8,92.4
UnitedStates,1996,59,2141804,1025538,1116266,0.8,0.8,0.8,91.9
UnitedStates,1996,60,2125679,1010585,1115094,0.8,0.8,0.8,90.6
UnitedStates,1996,61,2081161,990791,1090370,0.8,0.8,0.8,90.9
UnitedStates,1996,62,1951350,924780,1026570,0.7,0.7,0.7,90.1
UnitedStates,1996,63,1962488,924846,1037642,0.7,0.7,0.8,89.1
UnitedStates,1996,64,1988608,926308,1062300,0.7,0.7,0.8,87.2
UnitedStates,1996,65,2044450,946339,1098111,0.8,0.7,0.8,86.2
UnitedStates,1996,66,2030826,939672,1091154,0.8,0.7,0.8,86.1
UnitedStates,1996,67,2008723,919714,1089009,0.7,0.7,0.8,84.5
UnitedStates,1996,68,1972603,896166,1076437,0.7,0.7,0.8,83.3
UnitedStates,1996,69,1907485,850841,1056644,0.7,0.6,0.8,80.5
UnitedStates,1996,70,1860250,816555,1043695,0.7,0.6,0.8,78.2
UnitedStates,1996,71,1822144,798976,1023168,0.7,0.6,0.7,78.1
UnitedStates,1996,72,1769906,770543,999363,0.7,0.6,0.7,77.1
UnitedStates,1996,73,1702570,733921,968649,0.6,0.6,0.7,75.8
UnitedStates,1996,74,1705531,725568,979963,0.6,0.6,0.7,74
UnitedStates,1996,75,1628948,685146,943802,0.6,0.5,0.7,72.6
UnitedStates,1996,76,1465646,605707,859939,0.5,0.5,0.6,70.4
UnitedStates,1996,77,1357929,550814,807115,0.5,0.4,0.6,68.2
UnitedStates,1996,78,1267591,500592,766999,0.5,0.4,0.6,65.3
UnitedStates,1996,79,1183574,459464,724110,0.4,0.3,0.5,63.5
UnitedStates,1996,80,1113040,421600,691440,0.4,0.3,0.5,61
UnitedStates,1996,81,1013050,374193,638857,0.4,0.3,0.5,58.6
UnitedStates,1996,82,923749,333154,590595,0.3,0.3,0.4,56.4
UnitedStates,1996,83,837680,288834,548846,0.3,0.2,0.4,52.6
UnitedStates,1996,84,732462,246660,485802,0.3,0.2,0.4,50.8
UnitedStates,1996,85-89,2480516,751635,1728881,0.9,0.6,1.3,43.5
UnitedStates,1996,90-94,1014823,249880,764943,0.4,0.2,0.6,32.7
UnitedStates,1996,95-99,254212,49968,204244,0.1,0,0.1,24.5
UnitedStates,1996,100+,45341,8448,36893,0,0,0,22.9
UnitedStates,1997,0,3751141,1920124,1831017,1.4,1.4,1.3,104.9
UnitedStates,1997,1,3755827,1920214,1835613,1.4,1.4,1.3,104.6
UnitedStates,1997,2,3811084,1949787,1861297,1.4,1.5,1.3,104.8
UnitedStates,1997,3,3893717,1993090,1900627,1.4,1.5,1.4,104.9
UnitedStates,1997,4,4020902,2060785,1960117,1.5,1.5,1.4,105.1
UnitedStates,1997,5,4104267,2099810,2004457,1.5,1.6,1.4,104.8
UnitedStates,1997,6,4127495,2112371,2015124,1.5,1.6,1.4,104.8
UnitedStates,1997,7,4136887,2117783,2019104,1.5,1.6,1.5,104.9
